Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,required_fields (product.metafields.custom.required_fields),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Cocktail decoration design (product.metafields.shopify.cocktail-decoration-design),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Bat Floral,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/ffeb7cbd-il_fullxfull.7482373281_7018.jpg?v=1769382591,5,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Halloween,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/05c8edd5-il_fullxfull.7521720231_ii4y.jpg?v=1769382586,6,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Blood,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/a7eb3831-il_fullxfull.7434455652_7p0p.jpg?v=1769382587,7,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Skulls,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/e89a4a71-il_fullxfull.7521720237_cf2s.jpg?v=1769382587,8,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,Potion Books,,,,,,,,,0.0,shopify,10,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/2e4ac4a2-il_fullxfull.6837005859_kgr2.jpg?v=1769382586,9,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-acrylic-claw-clip-personalized-photo-hair-clip-goth-or-spooky-design-option,,,,"Apparel & Accessories > Clothing Accessories > Hair Accessories > Hair Pins, Claws & Clips",Hair Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/2244f8c0-il_fullxfull.7434455654_1be7.jpg?v=1769382587,10,,,Custom Acrylic Claw Clip | Personalized Photo Hair Accessory,Personalized acrylic claw clip with your photo or goth design. Perfect for thick hair & witchy fashion. Custom hair accessory made to order!,,,,,,,,,,,,,,,,,,,,,,,,,,,
spooky-wristlet-keychain-creepy-key-fob-goth-witchy-wrist-strap-for-keys-or-bags,"Spooky Wristlet Keychain – Creepy Key Fob, Goth & Witchy Wrist Strap for Keys or Bags","Add a little spooky charm to your everyday essentials with this spooky wristlet keychain – a creepy cute goth key fob that keeps your keys close and shows off your witchy side. Perfect for horror fans, pastel goths, and anyone who loves a little weird in their daily routine, this witchy keychain wrist strap is both fun and functional.

🖤 Spooky Designs to Match Your Vibe

Choose from a range of creepy-cute patterns to fit your aesthetic:
- Skulls – classic spooky skulls for the forever-Halloween soul
- Eyes – surreal checkered eye print for an eerie, all-seeing vibe
- Green Floral – dark botanical feel with just a hint of poison garden energy
- Potion Books – witchy spellbook pattern for cozy cottagecore coven vibes
- Raven – moody ravens and florals for a gothic, mysterious look

Mix and match designs to suit different bags, key sets, or moods – they’re extra fun to collect or gift in pairs.

🎃 Practical, Comfortable, and Easy to Spot
This spooky wristlet keychain slips comfortably over your wrist so your keys are:
- Easy to grab when your hands are full
- Harder to lose at the bottom of a bag
- Simple to hang by the door, in your car, or on a hook

The printed strap makes your keys stand out, so you can spot them quickly – no more digging around in the dark (well… unless you like that).
- Approx. wristlet length: 6.3 in (about 16 cm) – comfortably fits most adult wrists
- Sturdy strap with metal hardware to securely hold your keys, fobs, and charms

🧙‍♀️ Perfect For
- Everyday car keys, house keys, office keys, or badge fobs
- Clipping to tote bags, backpacks, purses, or belt loops
- Witchy gifts for friends, partners, or yourself
- Stocking stuffers, small Halloween gifts, party favors, or spooky gift boxes
- Goths, horror fans, witchy babes, and anyone who lives in a year-round Halloween mood

🎁 Gift-Ready Spooky Goodness
Whether you’re treating yourself or surprising the spooky someone in your life, this creepy cute keychain wristlet is a small accessory that makes a big statement. It’s an easy, affordable way to add a touch of goth/witchy flair to everyday life.

How to Order:
Select your favorite spooky design from the dropdown menu.
Choose the quantity you’d like (they’re perfect as matching or mix-and-match gifts).
Add to cart and get ready to bring a little witchy magic to your keys, bags, and everyday carry. 🦇🖤",Midnight Muse Made,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Accessories,"alt_style_key_wrist, bag_strap_key_holder, creepy_cute_key_fob, ghost_bat_cat_print, goth_wristlet_chain, gothic_key_strap, halloween_keychain, horror_fan_accessory, pastel_goth_keychain, spooky_key_fob_strap, spooky_wristlet, witchy_gift_for_her, witchy_vibe_keychain",true,Design,Skulls,,,,,,,,,0.0,shopify,10,deny,manual,6.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/df969653-il_fullxfull.6879224912_b9x3.jpg?v=1769382589,1,,false,Spooky Wristlet Keychain | Goth Witchy Wrist Strap,"Creepy-cute wristlet keychain with goth designs - skulls, ravens, potion books & more. 6.3 inch strap with metal hardware. Perfect witchy gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
spooky-wristlet-keychain-creepy-key-fob-goth-witchy-wrist-strap-for-keys-or-bags,,,,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Accessories,,,,Raven,,,,,,,,,0.0,shopify,10,deny,manual,6.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/402c4866-il_fullxfull.6879223638_6k0i.jpg?v=1769382587,2,,,Spooky Wristlet Keychain | Goth Witchy Wrist Strap,"Creepy-cute wristlet keychain with goth designs - skulls, ravens, potion books & more. 6.3 inch strap with metal hardware. Perfect witchy gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
spooky-wristlet-keychain-creepy-key-fob-goth-witchy-wrist-strap-for-keys-or-bags,,,,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Accessories,,,,Eyes,,,,,,,,,0.0,shopify,10,deny,manual,6.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/8ce1a29c-il_fullxfull.6927202861_8n3w.jpg?v=1769382587,3,,,Spooky Wristlet Keychain | Goth Witchy Wrist Strap,"Creepy-cute wristlet keychain with goth designs - skulls, ravens, potion books & more. 6.3 inch strap with metal hardware. Perfect witchy gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
spooky-wristlet-keychain-creepy-key-fob-goth-witchy-wrist-strap-for-keys-or-bags,,,,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Accessories,,,,Green Floral,,,,,,,,,0.0,shopify,10,deny,manual,6.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/adb5a5aa-il_fullxfull.6879223640_8hy9.jpg?v=1769382590,4,,,Spooky Wristlet Keychain | Goth Witchy Wrist Strap,"Creepy-cute wristlet keychain with goth designs - skulls, ravens, potion books & more. 6.3 inch strap with metal hardware. Perfect witchy gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
spooky-wristlet-keychain-creepy-key-fob-goth-witchy-wrist-strap-for-keys-or-bags,,,,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Accessories,,,,Potion Books,,,,,,,,,0.0,shopify,10,deny,manual,6.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/4ee37f3e-il_fullxfull.6927202865_s9vg.jpg?v=1769382587,5,,,Spooky Wristlet Keychain | Goth Witchy Wrist Strap,"Creepy-cute wristlet keychain with goth designs - skulls, ravens, potion books & more. 6.3 inch strap with metal hardware. Perfect witchy gift!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-dog-name-tag-with-photo-custom-pet-id-tag-for-pets,"Personalized Dog Name Tag with Photo, Custom Pet ID Tag for Pets","Give your pet a tag that’s as unforgettable as they are. This custom photo ID tag features your pet’s picture, name, and contact info on a stylish tag you can customize from soft and sweet to dark and spooky.

Whether you’re into classic neutrals or a gothic, witchy vibe, this tag keeps your best friend safe and on-brand.

✨ What’s included
• One custom pet ID tag with your pet’s photo, name, and contact info
• Choice of shape: [bone / circle / heart / other – edit as needed]
• Ready to attach to your existing collar with included hardware

🧾 Details
• Ideal for both dogs and cats
• Lightweight enough for smaller pets, sturdy enough for everyday wear
• Printed design is made to be long-lasting with normal use

🖤 Goth, Spooky, or Classic – You Choose
• Choose a darker, moody background for a gothic or witchy look
• Or keep it bright and playful for a more classic style
• Great for Halloween, spooky-season photos, or year-round creepy-cute vibes

📸 How to order
• Choose your shape, style, and quantity from the drop-down menus
• Add your personalization in the box:
• Pet’s name
• Phone number or contact info
• Preferred shape &amp; color/style (e.g. “Bone shape, dark forest background”)
• Complete your purchase
• Once you’ve ordered, message me on Etsy with your pet’s photo (clear, well-lit, high-resolution works best)

💡 Photo Tips
• Use a clear, high-quality photo where your pet’s face is fully visible
• Natural light works best (no heavy shadows)
• Close-ups with your pet centered will give the sharpest result on the tag

🌙 Great for…
• Everyday pet safety with a personalized touch
• Goth, alternative, and witchy pet parents
• Halloween costumes and spooky-season walks
• Pet parents who want a memorial tag to remember a beloved companion

🚚 Processing &amp; Shipping
• Processing time: [insert your typical processing time]
• Ships from [your location] via [carrier/service]
• Returns &amp; exchanges: [match your shop policies]

If you have a special idea (matching tags for multiple pets, specific spooky motifs, or a custom color palette), send me a message—I’d love to design something just for you. 🐺✨",Midnight Muse Made,Animals & Pet Supplies > Pet Supplies > Pet ID Tags,Pet Accessories,"alt_style_pet_id_tag, bone_shape_dog_tag, custom_cat_name_tag, custom_photo_pet_tag, dark_aesthetic_pet, durable_acrylic_tag, gothic_style_pet_tag, halloween_spooky_tag, personalized_dog_tag, pet_memorial_token, pet_tag_with_photo, spooky_dog_name_tag, witchy_pet_accessory",true,Title,Default Title,,,,,,,,,0.0,shopify,19,deny,manual,16.00,,false,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/c62e3654-il_fullxfull.6810776601_dz0e.jpg?v=1769382589,1,,false,Personalized Dog Name Tag with Photo | Custom Pet ID Tag,"Custom pet ID tag with your dogs photo, name & contact info. Goth or classic styles available. Keeps your furry friend safe & stylish!",,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,"Custom Pet Portrait Stainless Steel Tumbler, Personalized Pet Lover Travel Cup","Custom Pet Photo Stainless Steel Skinny Tumbler – Personalized Dog Mom/Dad Gift

Bring your favorite fur face everywhere you go. This custom pet tumbler turns your dog or cat into a piece of art on a sleek, stainless steel cup you can use every day.

✨ WHAT YOU’LL RECEIVE
• One stainless steel skinny tumbler with your custom pet photo design
• Clear lid, reusable straw, and straw cleaner included
• Double-wall insulation to keep drinks hot or cold longer
• Vibrant print that won’t peel or fade with proper care

🎨 HOW TO PERSONALIZE YOUR TUMBLER
1. Choose your dog’s breed design from the chart (numbers 1–20).
2. Fill out the personalization box with: The breed number (example: “#8”) The name you’d like to appear on the patch (example: “Luna’”), so that it reads something like ""#8 Luna.""
3. If your dog’s breed isn’t shown, message me for more options! I’m happy to customize it for you.
3a. If you chose the custom photo option, after checkout, send your pet photos via Etsy Messages – clear, well-lit photos work best

💡 PHOTO TIPS FOR BEST RESULTS
• Use bright, natural lighting so your pet’s features are sharp and clear
• Try to send photos where your pet is facing the camera (no heavy shadows over the face)
• If you’re including multiple pets, send at least one good photo of each
• I’ll crop and position your pet(s) so they look balanced and adorable on the tumbler

🖤 STYLE &amp; AESTHETIC
• Fun, colorful design that makes your pet the star of the show
• Perfect for pet parents who love bold, playful drinkware
• Great as a daily coffee cup, iced drink tumbler, or travel companion

🎁 PERFECT FOR GIFTING
• Thoughtful gift for dog moms, dog dads, cat parents, and pet lovers
• Ideal for birthdays, holidays, new pet celebrations, or memorial pieces
• You can ship directly to the recipient and add a gift message at checkout

📦 PROCESSING &amp; SHIPPING
• Custom designs are created after you send your photos
• Please allow time for design, printing, and packing before shipment
• Your tumbler will be securely packaged to arrive ready for gifting or daily use

🧼 CARE INSTRUCTIONS
• Hand wash only recommended to preserve the finish and insulation
• Do not microwave
• Avoid soaking the tumbler or using abrasive scrubbers on the printed area",Midnight Muse Made,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Personalized Drinkware,"custom_pet_drinkware, custom_pet_photo_cup, custom_pet_tumbler, dark_celestial_cup, featured, Metal, pet_photo_skinny_cup, pet_photo_travel_cup, pet_photo_tumbler, Plastic, spooky_dog_mom_gift, spooky_pet_tumbler, witchy_pet_tumbler, witchy_stainless_cup, zodiac_pet_portrait, zodiac_pet_tumbler",true,Design,Mountains,,Color Options,All Blue,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/c3421578-il_fullxfull.6872366605_7r9p.jpg?v=1769382586,1,,false,Custom Pet Portrait Tumbler | Dog Breed Stainless Steel Cup,Personalized stainless steel tumbler with dog breed silhouette or your pets photo. Double-wall insulated with lid & straw. Perfect dog mom gift!,,,,,,,,,,,,"Enter the number for the dog breed
What's your dog's name?",,,,,,,,,,,,lb,,,active
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Personalized Drinkware,,,,Photo,,,All Pink,,,,,,0.0,shopify,10,deny,manual,25.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/5e01791e-il_fullxfull.6825204464_cq2y.jpg?v=1769382586,2,,,Custom Pet Portrait Tumbler | Dog Breed Stainless Steel Cup,Personalized stainless steel tumbler with dog breed silhouette or your pets photo. Double-wall insulated with lid & straw. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Personalized Drinkware,,,,1,,,Pink & Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0984/3464/6308/files/84454c78-il_fullxfull.7550290091_6xt2.jpg?v=1769382589,3,,,Custom Pet Portrait Tumbler | Dog Breed Stainless Steel Cup,Personalized stainless steel tumbler with dog breed silhouette or your pets photo. Double-wall insulated with lid & straw. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,Personalized Drinkware,,,,2,,,All Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,Custom Pet Portrait Tumbler | Dog Breed Stainless Steel Cup,Personalized stainless steel tumbler with dog breed silhouette or your pets photo. Double-wall insulated with lid & straw. Perfect dog mom gift!,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,2,,,All Pink,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,2,,,Pink & Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,3,,,All Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,3,,,All Pink,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,3,,,Pink & Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,4,,,All Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,4,,,All Pink,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
custom-pet-portrait-stainless-steel-tumbler-personalized-pet-lover-travel-cup,,,,,,,,,4,,,Pink & Blue,,,,,,0.0,,0,deny,manual,31.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
